Epoch,Train Loss,Val Loss
155,4.196179807186127,8.994704627990723
156,4.301310797532399,8.635087013244629
157,4.444591999053955,8.820026683807374
158,4.17959459622701,8.565978717803954
159,3.946240564187368,8.928776359558105
160,3.803092300891876,8.963054847717284
161,4.174359778563182,8.654814720153809
162,4.446842888991038,9.53001298904419
163,4.198134005069733,9.06932783126831
164,4.517751514911652,9.484832191467286
165,5.303732057412465,9.95074920654297
166,4.577533523241679,9.025855541229248
167,4.954713702201843,8.840277576446534
168,4.622231145699819,8.357728862762452
169,4.633118728796641,8.660974884033203
170,4.031540155410767,9.578518867492676
171,3.9303619662920632,9.20857515335083
172,4.4977420171101885,9.055747795104981
173,4.0886406898498535,8.933404922485352
174,3.4666181008021035,9.116512203216553
175,4.644437909126282,8.625197887420654
176,4.149479428927104,8.669777488708496
