Epoch,Train Loss,Val Loss
1,44.779134114583336,45.10727310180664
2,44.72993511623807,44.948235511779785
3,44.456060621473526,44.76418876647949
4,44.280122968885635,44.58216953277588
5,44.30483203464084,44.4177770614624
6,44.12657038370768,44.26527976989746
7,43.58234786987305,44.128790855407715
8,43.384910583496094,43.9718074798584
9,43.444474114312065,43.83555030822754
10,42.73036363389757,43.690162658691406
11,42.83191468980577,43.578128814697266
12,42.651831732855904,43.41496276855469
13,42.725571950276695,43.2794885635376
14,42.384200202094185,43.1205940246582
15,42.13518524169922,42.9990873336792
16,41.94867282443576,42.82711124420166
17,41.97676467895508,42.693156242370605
18,41.680138481987846,42.5753698348999
19,41.271272871229385,42.385013580322266
20,41.262840270996094,42.23575973510742
21,41.10908847384982,42.13605785369873
22,40.93478139241537,41.96740245819092
23,40.88778516981337,41.82345008850098
24,40.155849032931854,41.697099685668945
25,40.18978712293837,41.5657434463501
26,39.94240146213107,41.395020484924316
27,40.03573226928711,41.23516845703125
28,39.44307539198134,41.099772453308105
29,39.45877562628852,40.98507785797119
30,39.240303463406036,40.7887020111084
31,38.95619159274631,40.62535095214844
32,38.84448538886176,40.507591247558594
33,38.68640560574002,40.31963539123535
34,38.2856330871582,40.19158458709717
35,37.91903644137912,40.014530181884766
36,38.1346321105957,39.86137771606445
37,37.57202487521701,39.74527549743652
38,37.4384396870931,39.567623138427734
39,37.258990393744575,39.416836738586426
40,37.20936160617404,39.277119636535645
41,36.69203440348307,39.13347816467285
42,36.493768480088974,38.96493721008301
43,36.46265072292752,38.8004035949707
44,36.42262479994032,38.61894226074219
45,36.23230870564779,38.49558639526367
46,35.811779234144424,38.352243423461914
47,35.454825507269966,38.11088466644287
48,35.66412099202474,37.85075664520264
49,34.98408677842882,37.74677085876465
50,35.15674294365777,37.59385013580322
51,34.64020644293891,37.41823673248291
52,34.332114113701714,37.18366813659668
53,34.043118158976235,37.01051998138428
54,34.221265368991425,36.90445518493652
55,33.59917280409071,36.68433475494385
56,33.59188588460287,36.49286937713623
57,33.49198765224881,36.369690895080566
58,33.060806062486435,36.20198726654053
59,32.756323920355904,36.06058406829834
60,32.286536322699654,35.870442390441895
61,32.28442700703939,35.669363021850586
62,32.1231812371148,35.40861988067627
63,31.792647043863933,35.26201152801514
64,31.663209703233505,34.93210220336914
65,31.42098066541884,34.90688514709473
66,30.95271364847819,34.646883964538574
67,30.864446216159397,34.460750579833984
68,30.581383811102974,34.376638412475586
69,30.404268476698135,34.13416862487793
70,30.122162289089626,34.08217144012451
71,29.84003914727105,33.807372093200684
72,29.633625030517578,33.48678779602051
73,29.26845974392361,33.34533882141113
74,29.10785166422526,33.16477298736572
75,29.075028525458443,32.90085744857788
76,28.414321687486435,32.71525716781616
77,28.26668315463596,32.52132177352905
78,28.246551301744248,32.28281879425049
79,27.479847378200954,32.00514459609985
80,27.406337949964737,31.827707290649414
81,27.029002719455296,31.717674255371094
82,26.68546697828505,31.54552173614502
83,26.59496392144097,31.37110471725464
84,26.620258543226456,31.12062120437622
85,25.698185178968643,31.031060695648193
86,25.512494617038303,30.769463062286377
87,25.538302103678387,30.384422779083252
88,24.952019373575848,30.320671558380127
89,24.868521372477215,29.971614360809326
90,24.478816986083984,29.690898895263672
91,24.445099512736004,29.609978675842285
92,23.937115775214302,29.43794870376587
93,23.708547168307835,29.083640098571777
94,23.12240155537923,28.628206253051758
95,22.4134914610121,28.389204502105713
96,22.703861448499893,28.35482692718506
97,22.129375245836044,27.999104022979736
98,21.94675021701389,27.645533084869385
99,21.86914571126302,27.489195823669434
100,21.24335373772515,27.235411643981934
101,21.321307076348198,27.230931282043457
102,20.673042721218533,26.826483726501465
103,20.380555894639755,26.492833614349365
104,19.90934838189019,26.139858722686768
105,19.41948668162028,25.811533451080322
106,19.18849171532525,25.665629386901855
107,19.006326145595974,25.333335876464844
108,18.661890241834854,24.738625526428223
109,18.43033832973904,24.62444829940796
110,17.880774603949654,24.454121112823486
111,17.937300788031685,24.045778274536133
112,17.185343954298233,23.913710594177246
113,17.210079405042862,23.74135446548462
114,16.42268943786621,23.33386993408203
115,16.331605593363445,23.29810905456543
116,16.069378005133736,23.146259784698486
117,15.195842107137045,22.134947776794434
118,15.00124560462104,21.751484394073486
119,14.33083799150255,21.54209852218628
120,14.075872103373209,21.061460494995117
121,13.60193305545383,21.048274993896484
122,13.889857080247667,20.571352005004883
123,12.883502006530762,20.05265522003174
124,12.632429387834337,20.612389087677002
125,12.713776482476128,20.170563220977783
126,11.945402357313368,20.47789716720581
127,11.77008448706733,19.74265956878662
128,11.267041577233208,18.704384326934814
129,11.043750286102295,18.36992359161377
130,10.705448945363363,17.821051120758057
131,10.033024681939018,18.591655731201172
132,9.407926718393961,17.413089275360107
133,9.422272947099474,16.847124576568604
134,9.346062077416313,18.344769954681396
135,9.145683288574219,16.937347412109375
136,8.791862593756782,17.656381130218506
137,8.388815455966526,15.856301546096802
138,8.454177962409126,15.579939842224121
139,7.663018438551161,15.903987646102905
140,7.355264822642009,15.155130624771118
141,7.269100719028049,15.711560726165771
142,6.789495309193929,14.9152090549469
143,6.781453238593207,14.80153775215149
144,6.544650925530328,14.857910394668579
145,6.301207860310872,13.35299563407898
146,5.7199045817057295,14.255104064941406
147,6.314988507164849,14.283581018447876
148,5.920630349053277,14.039576530456543
149,5.6522596677144366,13.001594305038452
150,5.982440418667263,12.885462045669556
151,5.053824875089857,12.686091423034668
152,5.27043710814582,12.30007266998291
153,5.22151517868042,12.411770105361938
154,5.208788951237996,12.200589895248413
